#TYPE Selected.System.Management.Automation.PSCustomObject
"PSComputerName","ObjectClass","Name"
"SHHWSR2045","Group","GLOBAL\SHH_ROL_DEFENDERADMINS"
"SHHWSR2045","User","SHHWSR2045\Administrator"
"SHHWSR2046","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2046","Group","GLOBAL\Domain Admins"
"SHHWSR2046","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2046","Group","GLOBAL\SHH_RES_SY_SHHWSR2046_ADMIN"
"SHHWSR2046","Group","GLOBAL\SHH_ROL_DEFENDERADMINS"
"SHHWSR2046","User","SHHWSR2046\Administrator"
"SHHWSR2047","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2047","Group","GLOBAL\Domain Admins"
"SHHWSR2047","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2047","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR2047","Group","GLOBAL\SHH_RES_SY_SHHWSR2047_ADMIN"
"SHHWSR2047","User","SHHWSR2047\Administrator"
"SHHWSR2048","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2048","Group","GLOBAL\Domain Admins"
"SHHWSR2048","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2048","Group","GLOBAL\SHH_RES_SY_SHHWSR2048_ADMIN"
"SHHWSR2048","User","SHHWSR2048\Administrator"
"SHHWSR2049","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2049","Group","GLOBAL\Domain Admins"
"SHHWSR2049","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2049","Group","GLOBAL\SHH_RES_SY_SHHWSR2049_ADMIN"
"SHHWSR2049","Group","GLOBAL\SHH_ROL_DEFENDERADMINS"
"SHHWSR2049","User","SHHWSR2049\Administrator"
"SHHWSR2054","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2054","Group","GLOBAL\Domain Admins"
"SHHWSR2054","Group","GLOBAL\SDB_USR_CAD_ADM"
"SHHWSR2054","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2054","Group","GLOBAL\SHH_RES_SY_SHHWSR2054_ADMIN"
"SHHWSR2054","User","SHHWSR2054\Administrator"
"SHHWSR2055","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2055","Group","GLOBAL\Domain Admins"
"SHHWSR2055","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2055","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR2055","Group","GLOBAL\SHH_RES_SY_SHHWSR2055_ADMIN"
"SHHWSR2055","User","SHHWSR2055\Administrator"
"SHHWSR2056","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2056","Group","GLOBAL\Domain Admins"
"SHHWSR2056","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2056","Group","GLOBAL\SHH_RES_SY_SHHWSR2056_ADMIN"
"SHHWSR2056","User","SHHWSR2056\Administrator"
"SHHWSR2057","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2057","Group","GLOBAL\Domain Admins"
"SHHWSR2057","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2057","Group","GLOBAL\SHH_RES_SY_SHHWSR2057_ADMIN"
"SHHWSR2057","User","SHHWSR2057\Administrator"
"SHHWSR2058","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2058","Group","GLOBAL\Domain Admins"
"SHHWSR2058","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2058","Group","GLOBAL\SHH_RES_SY_SHHWSR2058_ADMIN"
"SHHWSR2058","User","SHHWSR2058\Administrator"
"SHHWSR2059","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2059","Group","GLOBAL\Domain Admins"
"SHHWSR2059","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2059","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR2059","Group","GLOBAL\SHH_RES_SY_SHHWSR2059_ADMIN"
"SHHWSR2059","User","SHHWSR2059\Administrator"
"SHHWSR2061","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2061","Group","GLOBAL\Domain Admins"
"SHHWSR2061","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2061","Group","GLOBAL\SHH_RES_SY_SHHWSR2061_ADMIN"
"SHHWSR2061","User","SHHWSR2061\Administrator"
"SHHWSR2062","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2062","Group","GLOBAL\Domain Admins"
"SHHWSR2062","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2062","Group","GLOBAL\SHH_RES_SY_SHHWSR2062_ADMIN"
"SHHWSR2062","User","GLOBAL\svcshhldworker"
"SHHWSR2062","User","SHHWSR2062\Administrator"
"SHHWSR2063","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2063","Group","GLOBAL\Domain Admins"
"SHHWSR2063","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2063","Group","GLOBAL\SHH_RES_SY_SHHWSR2063_ADMIN"
"SHHWSR2063","User","GLOBAL\svcshhldworker"
"SHHWSR2063","User","SHHWSR2063\Administrator"
"SHHWSR2064","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2064","Group","GLOBAL\Domain Admins"
"SHHWSR2064","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2064","Group","GLOBAL\SHH_RES_SY_SHHWSR2064_ADMIN"
"SHHWSR2064","User","GLOBAL\svcshhldworker"
"SHHWSR2064","User","SHHWSR2064\Administrator"
"SHHWSR2065","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2065","Group","GLOBAL\Domain Admins"
"SHHWSR2065","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2065","Group","GLOBAL\SHH_RES_SY_SHHWSR2065_ADMIN"
"SHHWSR2065","User","GLOBAL\svcshhldworker"
"SHHWSR2065","User","SHHWSR2065\Administrator"
"SHHWSR2066","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2066","Group","GLOBAL\Domain Admins"
"SHHWSR2066","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2066","Group","GLOBAL\SHH_RES_SY_SHHWSR2066_ADMIN"
"SHHWSR2066","User","GLOBAL\svcshhldworker"
"SHHWSR2066","User","SHHWSR2066\Administrator"
"SHHWSR2067","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2067","Group","GLOBAL\Domain Admins"
"SHHWSR2067","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2067","Group","GLOBAL\SHH_RES_SY_SHHWSR2067_ADMIN"
"SHHWSR2067","User","GLOBAL\svcshhldworker"
"SHHWSR2067","User","SHHWSR2067\Administrator"
"SHHWSR2068","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2068","Group","GLOBAL\Domain Admins"
"SHHWSR2068","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2068","Group","GLOBAL\SHH_RES_SY_SHHWSR2068_ADMIN"
"SHHWSR2068","User","GLOBAL\svcshhldworker"
"SHHWSR2068","User","SHHWSR2068\Administrator"
"SHHWSR2069","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2069","Group","GLOBAL\Domain Admins"
"SHHWSR2069","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2069","Group","GLOBAL\SHH_RES_SY_SHHWSR2069_ADMIN"
"SHHWSR2069","User","GLOBAL\svcshhldworker"
"SHHWSR2069","User","SHHWSR2069\Administrator"
"SHHWSR2070","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2070","Group","GLOBAL\Domain Admins"
"SHHWSR2070","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2070","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR2070","Group","GLOBAL\SHH_RES_SY_SHHWSR2070_ADMIN"
"SHHWSR2070","User","SHHWSR2070\Administrator"
"SHHWSR2077","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2077","Group","GLOBAL\Domain Admins"
"SHHWSR2077","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2077","Group","GLOBAL\SHH_RES_SY_SHHWSR2077_ADMIN"
"SHHWSR2077","User","SHHWSR2077\Administrator"
"SHHWSR2081","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2081","Group","GLOBAL\Domain Admins"
"SHHWSR2081","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2081","Group","GLOBAL\SHH_RES_SY_SHHWSR2081_ADMIN"
"SHHWSR2081","Group","GLOBAL\SHH_ROL_DEFENDERADMINS"
"SHHWSR2081","User","SHHWSR2081\Administrator"
"SHHWSR2082","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2082","Group","GLOBAL\Domain Admins"
"SHHWSR2082","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2082","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR2082","Group","GLOBAL\SHH_RES_SY_SHHWSR2082_ADMIN"
"SHHWSR2082","User","SHHWSR2082\Administrator"
"SHHWSR2083","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR2083","User","GLOBAL\admfaesslro"
"SHHWSR2083","User","GLOBAL\admshenkaim"
"SHHWSR2083","Group","GLOBAL\Domain Admins"
"SHHWSR2083","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR2083","Group","GLOBAL\SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR2083","Group","GLOBAL\SHH_RES_SY_SHHWSR2083_ADMIN"
